"ProductID","Date","StockOnHand","DeliveredQuantity","SalesQuantity","WasteQuantity"
"2237","9/27/2022","4","0","2","0"
"2358","9/27/2022","15","0","5","0"
"2361","9/27/2022","10","7","0","2"
"2445","9/27/2022","8","6","7","0"
"2449","9/27/2022","25","6","1","1"
"2451","9/27/2022","26","0","10","0"
"2475","9/27/2022","8","0","1","0"
"2476","9/27/2022","6","0","2","0"
"2507","9/27/2022","16","12","4","0"
"2525","9/27/2022","7","0","0","0"
"2562","9/27/2022","14","6","4","0"
"2582","9/27/2022","4","4","0","0"
"2586","9/27/2022","20","16","17","0"
"2602","9/27/2022","11","0","0","0"
"2631","9/27/2022","11","6","3","0"
"2685","9/27/2022","6","8","5","0"
"2723","9/27/2022","8","0","1","0"
"2730","9/27/2022","9","0","2","0"
"2731","9/27/2022","3","0","0","0"
"2732","9/27/2022","8","0","3","0"
"2734","9/27/2022","6","4","3","0"
"2735","9/27/2022","7","0","1","0"
"2761","9/27/2022","30","20","17","0"
"2788","9/27/2022","22","16","21","0"
"2802","9/27/2022","4","0","1","0"
"2812","9/27/2022","7","0","0","0"
"2813","9/27/2022","8","0","0","0"
"2913","9/27/2022","3","0","0","0"
"2914","9/27/2022","3","0","0","0"
"3015","9/27/2022","7","0","0","0"
"3033","9/27/2022","9","0","0","0"
"3035","9/27/2022","7","0","1","0"
"4446","9/27/2022","17","12","8","0"
"12136","9/27/2022","44","21","22","0"
"12516","9/27/2022","8","0","0","0"
"12518","9/27/2022","6","0","2","0"
"12523","9/27/2022","5","4","4","0"
"16062","9/27/2022","5","0","0","0"
"16063","9/27/2022","6","0","1","0"
"16276","9/27/2022","11","0","2","0"
"19521","9/27/2022","5","0","0","0"
"20901","9/27/2022","7","0","0","0"
"20920","9/27/2022","4","0","0","0"
"75","9/28/2022","34","36","39","0"
"76","9/28/2022","43","44","43","0"
"99","9/28/2022","9","0","0","0"
"117","9/28/2022","4","0","3","0"
"118","9/28/2022","2","0","2","0"
"119","9/28/2022","7","0","0","0"
"120","9/28/2022","5","4","1","0"
"149","9/28/2022","7","0","1","0"
"184","9/28/2022","10","6","7","0"
"195","9/28/2022","30","30","36","0"
"218","9/28/2022","14","18","24","0"
"296","9/28/2022","4","6","3","0"
"300","9/28/2022","10","0","3","0"
"304","9/28/2022","1","0","0","0"
"317","9/28/2022","29","6","4","0"
"343","9/28/2022","14","8","5","0"
"373","9/28/2022","10","6","4","0"
"374","9/28/2022","7","4","1","0"
"388","9/28/2022","21","24","24","0"
"419","9/28/2022","23","6","9","0"
"420","9/28/2022","19","0","5","0"
"462","9/28/2022","3","0","5","0"
"519","9/28/2022","11","6","7","0"
"525","9/28/2022","4","0","1","3"
"596","9/28/2022","12","8","6","0"
"597","9/28/2022","25","12","14","0"
"598","9/28/2022","9","0","1","0"
"1035","9/28/2022","4","0","1","0"
"1084","9/28/2022","9","10","7","0"
"1111","9/28/2022","9","0","0","0"
"1112","9/28/2022","8","0","0","0"
"1113","9/28/2022","8","0","0","0"
"1114","9/28/2022","12","0","0","0"
"1115","9/28/2022","10","6","1","0"
"1117","9/28/2022","1","0","0","0"
"1118","9/28/2022","8","0","0","0"
"1119","9/28/2022","10","0","0","0"
"1692","9/28/2022","11","0","4","0"
"1693","9/28/2022","23","6","4","0"
"1747","9/28/2022","23","20","23","0"
"1772","9/28/2022","6","0","2","0"
"1773","9/28/2022","8","6","0","0"
"1774","9/28/2022","9","0","0","0"
"1782","9/28/2022","17","15","18","0"
"1795","9/28/2022","32","14","15","0"
"1914","9/28/2022","6","0","1","0"
"1915","9/28/2022","12","6","2","0"
"1923","9/28/2022","5","0","4","0"
"1934","9/28/2022","10","5","3","0"
"1963","9/28/2022","24","6","5","0"
"1984","9/28/2022","2","0","2","0"
"2135","9/28/2022","12","6","3","0"
"2136","9/28/2022","11","6","1","0"
"2148","9/28/2022","3","0","3","0"
"2183","9/28/2022","6","0","1","0"
"2193","9/28/2022","13","12","13","0"
"2237","9/28/2022","8","6","3","0"
"2358","9/28/2022","18","8","1","0"
"2361","9/28/2022","15","7","6","0"
"2445","9/28/2022","0","0","0","0"
"2449","9/28/2022","23","0","3","1"
"2451","9/28/2022","12","0","13","0"
"2475","9/28/2022","7","0","0","0"
"2476","9/28/2022","4","0","0","0"
"2507","9/28/2022","24","12","10","0"
"2525","9/28/2022","13","6","0","0"
"2562","9/28/2022","16","6","5","0"
"2582","9/28/2022","8","4","5","0"
"2586","9/28/2022","15","16","15","0"
"2602","9/28/2022","11","0","3","0"
"2631","9/28/2022","7","0","3","0"
"2685","9/28/2022","5","4","6","0"
"2723","9/28/2022","7","0","0","0"
"2730","9/28/2022","7","0","1","0"
"2731","9/28/2022","9","6","1","0"
"2732","9/28/2022","5","0","0","0"
"2734","9/28/2022","3","0","2","0"
"2735","9/28/2022","14","8","5","0"
"2761","9/28/2022","24","15","13","0"
"2788","9/28/2022","12","12","14","0"
"2802","9/28/2022","3","0","0","0"
"2812","9/28/2022","7","0","0","0"
"2813","9/28/2022","8","0","0","0"
"2913","9/28/2022","9","6","0","0"
"2914","9/28/2022","9","6","0","0"
"3015","9/28/2022","7","0","0","0"
"3033","9/28/2022","9","0","0","0"
"3035","9/28/2022","6","0","0","0"
"4446","9/28/2022","13","9","10","0"
"12136","9/28/2022","17","18","20","0"
"12516","9/28/2022","12","4","0","0"
"12518","9/28/2022","4","0","2","0"
"12523","9/28/2022","5","4","1","0"
"16062","9/28/2022","11","6","0","0"
"16063","9/28/2022","5","0","2","0"
"16276","9/28/2022","9","0","1","0"
"19521","9/28/2022","5","0","1","0"
"20901","9/28/2022","7","0","1","0"
"20920","9/28/2022","4","0","1","0"
"75","9/29/2022","23","28","28","0"
"76","9/29/2022","40","40","49","0"
"99","9/29/2022","9","0","0","0"
"117","9/29/2022","9","8","0","0"
"118","9/29/2022","8","8","3","0"
"119","9/29/2022","7","0","1","0"
"120","9/29/2022","4","0","2","0"
"149","9/29/2022","6","0","0","0"
"184","9/29/2022","15","12","12","0"
"195","9/29/2022","24","30","27","0"
"218","9/29/2022","17","27","20","0"
"296","9/29/2022","7","6","2","0"
"300","9/29/2022","7","0","3","0"
"304","9/29/2022","7","6","2","0"
"317","9/29/2022","31","6","7","0"
"343","9/29/2022","9","0","2","0"
"373","9/29/2022","6","0","1","0"
"374","9/29/2022","6","0","1","0"
"388","9/29/2022","21","24","22","0"
"419","9/29/2022","14","0","7","0"
"420","9/29/2022","14","0","2","0"
"462","9/29/2022","6","8","5","0"
"519","9/29/2022","10","6","4","0"
"525","9/29/2022","5","5","0","0"
"596","9/29/2022","14","8","3","0"
"597","9/29/2022","23","12","14","0"
"598","9/29/2022","14","6","1","0"
"1035","9/29/2022","9","6","6","0"
"1084","9/29/2022","12","10","12","0"
"1111","9/29/2022","9","0","0","0"
"1112","9/29/2022","8","0","1","0"
"1113","9/29/2022","8","0","0","0"
"1114","9/29/2022","12","0","1","0"
"1115","9/29/2022","9","0","1","0"
"1117","9/29/2022","1","0","0","0"
"1118","9/29/2022","8","0","1","0"
"1119","9/29/2022","10","0","0","0"
"1692","9/29/2022","13","6","1","0"
"1693","9/29/2022","19","0","2","1"
"1747","9/29/2022","20","20","22","0"
"1772","9/29/2022","4","0","0","0"
"1773","9/29/2022","8","0","1","0"
"1774","9/29/2022","9","0","2","0"
"1782","9/29/2022","14","15","17","0"
"1795","9/29/2022","31","14","20","0"
"1914","9/29/2022","5","0","0","0"
"1915","9/29/2022","10","0","0","0"
"1923","9/29/2022","1","0","2","0"
"1934","9/29/2022","12","5","7","0"
"1963","9/29/2022","31","12","6","0"
"1984","9/29/2022","6","6","2","0"
"2135","9/29/2022","9","0","2","0"
"2136","9/29/2022","10","0","1","0"
"2148","9/29/2022","4","4","3","0"
"2183","9/29/2022","11","6","0","0"
"2193","9/29/2022","12","12","16","0"
"2237","9/29/2022","5","0","0","0"
"2358","9/29/2022","17","0","4","0"
"2361","9/29/2022","16","7","6","0"
"2445","9/29/2022","6","6","4","0"
"2449","9/29/2022","19","0","3","13"
"2451","9/29/2022","4","5","4","0"
"2476","9/29/2022","4","0","1","0"
"2507","9/29/2022","20","6","14","0"
"2525","9/29/2022","13","0","1","0"
"2562","9/29/2022","17","6","4","0"
"2582","9/29/2022","7","4","1","0"
"2586","9/29/2022","12","12","16","0"
"2602","9/29/2022","8","0","0","0"
"2631","9/29/2022","4","0","0","0"
"2685","9/29/2022","3","4","4","0"
"2723","9/29/2022","7","0","1","0"
"2730","9/29/2022","12","6","3","0"
"2731","9/29/2022","8","0","0","0"
"2732","9/29/2022","5","0","0","0"
"2734","9/29/2022","1","0","2","0"
"2735","9/29/2022","9","0","2","0"
"2761","9/29/2022","21","10","20","0"
"2788","9/29/2022","22","24","24","0"
"2812","9/29/2022","7","0","1","0"
"2813","9/29/2022","8","0","2","0"
"2913","9/29/2022","9","0","1","0"
"2914","9/29/2022","9","0","0","0"
"3015","9/29/2022","7","0","0","0"
"3035","9/29/2022","6","0","0","0"
"4446","9/29/2022","12","9","11","1"
"12136","9/29/2022","0","3","5","0"
"12516","9/29/2022","12","0","4","0"
"12518","9/29/2022","12","10","3","0"
"12523","9/29/2022","8","4","4","0"
"16062","9/29/2022","11","0","0","0"
"16063","9/29/2022","9","6","1","0"
"16276","9/29/2022","8","0","2","0"
"19329","9/29/2022","13","6","1","0"
"19521","9/29/2022","4","0","0","0"
"20901","9/29/2022","6","0","0","0"
"20920","9/29/2022","15","12","1","0"
"75","9/30/2022","27","32","36","0"
"76","9/30/2022","23","32","32","0"
"99","9/30/2022","9","0","1","0"
"117","9/30/2022","9","0","4","0"
"118","9/30/2022","5","0","2","0"
"119","9/30/2022","10","4","1","3"
"120","9/30/2022","6","4","0","3"
"149","9/30/2022","6","0","2","0"
"184","9/30/2022","9","6","9","0"
"195","9/30/2022","18","21","24","0"
"218","9/30/2022","15","18","17","0"
"296","9/30/2022","11","6","4","0"
"300","9/30/2022","12","8","4","0"
"304","9/30/2022","11","6","8","0"
"317","9/30/2022","30","6","6","1"
"343","9/30/2022","7","0","7","0"
"373","9/30/2022","5","0","2","0"
"374","9/30/2022","9","4","4","0"
"388","9/30/2022","17","18","20","0"
"419","9/30/2022","13","6","4","0"
"420","9/30/2022","18","6","4","0"
"462","9/30/2022","9","8","3","0"
"519","9/30/2022","18","12","13","0"
"525","9/30/2022","5","0","2","0"
"596","9/30/2022","11","0","8","0"
"597","9/30/2022","33","24","26","0"
"598","9/30/2022","13","0","3","0"
"1035","9/30/2022","15","12","7","0"
"1084","9/30/2022","10","10","8","0"
"1111","9/30/2022","9","0","0","0"
"1112","9/30/2022","7","0","0","0"
"1113","9/30/2022","8","0","2","0"
"1114","9/30/2022","11","0","3","0"
"1115","9/30/2022","8","0","5","0"
"1117","9/30/2022","1","0","0","0"
"1118","9/30/2022","13","6","1","0"
"1119","9/30/2022","10","0","1","0"
"1692","9/30/2022","18","6","1","0"
"1693","9/30/2022","16","0","0","1"
"1747","9/30/2022","18","20","19","0"
"1772","9/30/2022","4","0","2","0"
"1773","9/30/2022","7","0","1","0"
"1774","9/30/2022","7","0","1","0"
"1782","9/30/2022","12","15","12","0"
"1795","9/30/2022","32","21","26","0"
"1914","9/30/2022","5","0","0","0"
"1915","9/30/2022","10","0","1","0"
"1923","9/30/2022","5","6","0","0"
"1934","9/30/2022","5","0","3","0"
"1963","9/30/2022","37","12","6","0"
"1984","9/30/2022","10","6","5","0"
"2135","9/30/2022","7","0","2","0"
"2136","9/30/2022","9","0","0","0"
"2148","9/30/2022","5","4","5","0"
"2183","9/30/2022","17","6","5","4"
"2193","9/30/2022","8","12","10","0"
"2237","9/30/2022","11","6","2","0"
"2358","9/30/2022","13","0","3","0"
"2361","9/30/2022","17","7","3","0"
"2445","9/30/2022","14","12","6","0"
"2449","9/30/2022","9","6","4","0"
"2451","9/30/2022","10","10","7","0"
"2476","9/30/2022","9","6","1","0"
"2507","9/30/2022","18","12","17","0"
"2525","9/30/2022","12","0","1","0"
"2562","9/30/2022","19","6","1","0"
"2582","9/30/2022","6","0","3","0"
"2586","9/30/2022","8","12","12","0"
"2602","9/30/2022","8","0","0","0"
"2631","9/30/2022","10","6","4","0"
"2685","9/30/2022","11","12","10","0"
"2723","9/30/2022","6","0","1","0"
"2730","9/30/2022","15","6","4","0"
"2731","9/30/2022","8","0","1","0"
"2732","9/30/2022","13","8","0","0"
"2734","9/30/2022","3","4","2","0"
"2735","9/30/2022","7","0","3","0"
"2761","9/30/2022","16","15","15","0"
"2788","9/30/2022","10","12","16","0"
"2812","9/30/2022","6","0","0","0"
"2813","9/30/2022","6","0","0","0"
"2913","9/30/2022","8","0","2","1"
"2914","9/30/2022","9","0","0","0"
"3015","9/30/2022","7","0","0","0"
"3033","9/30/2022","9","0","1","0"
"3035","9/30/2022","6","0","1","0"
"4446","9/30/2022","9","9","9","0"
"12136","9/30/2022","13","18","16","0"
"12516","9/30/2022","8","0","0","0"
"12518","9/30/2022","9","0","1","0"
"12523","9/30/2022","12","8","5","0"
"16062","9/30/2022","11","0","0","0"
"16063","9/30/2022","8","0","0","0"
"16276","9/30/2022","6","0","0","0"
"19329","9/30/2022","12","0","2","0"
"19521","9/30/2022","4","0","1","0"
"20901","9/30/2022","6","0","1","0"
"20920","9/30/2022","14","0","0","0"
"75","10/1/2022","15","24","22","0"
"76","10/1/2022","19","28","22","0"
"99","10/1/2022","8","0","0","0"
"117","10/1/2022","5","0","1","0"
"118","10/1/2022","11","8","3","0"
"119","10/1/2022","6","0","1","0"
"120","10/1/2022","3","0","0","0"
"149","10/1/2022","4","0","1","0"
"184","10/1/2022","12","12","10","0"
"195","10/1/2022","12","18","19","0"
"218","10/1/2022","13","15","13","0"
"296","10/1/2022","13","6","5","0"
"300","10/1/2022","8","0","2","0"
"304","10/1/2022","9","6","1","0"
"317","10/1/2022","23","0","6","0"
"343","10/1/2022","0","0","0","0"
"373","10/1/2022","9","6","0","0"
"374","10/1/2022","13","8","3","0"
"388","10/1/2022","15","18","17","0"
"419","10/1/2022","21","12","7","0"
"420","10/1/2022","14","0","1","0"
"462","10/1/2022","14","8","3","0"
"519","10/1/2022","11","6","7","0"
"525","10/1/2022","8","5","1","0"
"596","10/1/2022","3","0","3","0"
"597","10/1/2022","7","0","9","0"
"598","10/1/2022","10","0","1","0"
"1035","10/1/2022","14","6","6","0"
"1084","10/1/2022","2","0","2","0"
"1111","10/1/2022","9","0","2","0"
"1112","10/1/2022","7","0","0","0"
"1113","10/1/2022","6","0","1","0"
"1114","10/1/2022","8","0","0","0"
"1115","10/1/2022","3","0","0","0"
"1117","10/1/2022","1","0","0","0"
"1118","10/1/2022","12","0","0","0"
"1119","10/1/2022","9","0","0","0"
"1692","10/1/2022","17","0","7","1"
"1693","10/1/2022","15","0","1","0"
"1747","10/1/2022","19","20","18","1"
"1772","10/1/2022","2","0","2","0"
"1773","10/1/2022","6","0","1","0"
"1774","10/1/2022","6","0","0","0"
"1782","10/1/2022","15","15","16","0"
"1795","10/1/2022","34","28","25","0"
"1914","10/1/2022","5","0","1","0"
"1915","10/1/2022","9","0","3","0"
"1923","10/1/2022","5","0","2","0"
"1934","10/1/2022","2","0","1","0"
"1963","10/1/2022","43","12","6","0"
"1984","10/1/2022","5","0","3","0"
"2135","10/1/2022","5","0","0","0"
"2136","10/1/2022","9","0","0","0"
"2148","10/1/2022","4","4","0","0"
"2183","10/1/2022","14","6","1","0"
"2193","10/1/2022","10","12","8","0"
"2237","10/1/2022","9","0","4","0"
"2358","10/1/2022","18","8","2","0"
"2361","10/1/2022","14","0","10","0"
"2445","10/1/2022","14","6","4","0"
"2449","10/1/2022","11","6","4","0"
"2451","10/1/2022","13","10","7","0"
"2476","10/1/2022","8","0","1","0"
"2507","10/1/2022","13","12","12","0"
"2525","10/1/2022","11","0","2","0"
"2562","10/1/2022","18","0","5","0"
"2582","10/1/2022","3","0","4","0"
"2586","10/1/2022","8","12","9","0"
"2602","10/1/2022","8","0","0","0"
"2631","10/1/2022","12","6","5","0"
"2685","10/1/2022","5","4","4","1"
"2723","10/1/2022","5","0","1","0"
"2730","10/1/2022","11","0","1","0"
"2731","10/1/2022","7","0","3","0"
"2732","10/1/2022","13","0","0","0"
"2734","10/1/2022","1","0","0","0"
"2735","10/1/2022","4","0","2","0"
"2761","10/1/2022","11","10","11","0"
"2788","10/1/2022","2","8","4","0"
"2812","10/1/2022","6","0","0","0"
"2813","10/1/2022","6","0","0","0"
"2913","10/1/2022","5","0","2","0"
"2914","10/1/2022","9","0","1","0"
"3015","10/1/2022","7","0","0","0"
"3033","10/1/2022","8","0","3","0"
"3035","10/1/2022","5","0","3","0"
"4446","10/1/2022","9","9","9","0"
"12136","10/1/2022","12","15","13","0"
"12516","10/1/2022","8","0","0","0"
"12518","10/1/2022","8","0","1","0"
"12523","10/1/2022","7","0","3","0"
"16062","10/1/2022","11","0","4","0"
"16063","10/1/2022","8","0","3","0"
"16276","10/1/2022","12","6","0","0"
"19329","10/1/2022","10","0","0","0"
"19521","10/1/2022","3","0","0","0"
"20901","10/1/2022","5","0","0","0"
"20920","10/1/2022","14","0","0","0"
"75","10/2/2022","21","28","22","0"
"76","10/2/2022","21","24","22","1"
"99","10/2/2022","8","0","0","0"
"117","10/2/2022","4","0","4","0"
"118","10/2/2022","8","0","1","0"
"119","10/2/2022","5","0","0","1"
"120","10/2/2022","7","4","1","0"
"149","10/2/2022","3","0","1","0"
"184","10/2/2022","5","3","3","0"
"195","10/2/2022","20","27","22","0"
"218","10/2/2022","21","21","21","0"
"296","10/2/2022","8","0","2","0"
"300","10/2/2022","14","8","1","0"
"304","10/2/2022","14","6","6","0"
"317","10/2/2022","23","6","7","0"
"343","10/2/2022","8","8","4","0"
"373","10/2/2022","15","6","5","0"
"374","10/2/2022","18","8","1","0"
"388","10/2/2022","19","21","20","0"
"419","10/2/2022","20","6","3","0"
"420","10/2/2022","19","6","3","0"
"462","10/2/2022","19","8","12","0"
"519","10/2/2022","4","0","2","0"
"525","10/2/2022","7","0","1","0"
"596","10/2/2022","8","8","5","0"
"597","10/2/2022","4","6","7","0"
"598","10/2/2022","9","0","1","0"
"1035","10/2/2022","14","6","5","0"
"1084","10/2/2022","10","10","8","0"
"1111","10/2/2022","13","6","2","0"
"1112","10/2/2022","7","0","0","0"
"1113","10/2/2022","5","0","2","0"
"1114","10/2/2022","8","0","0","0"
"1115","10/2/2022","3","0","1","0"
"1117","10/2/2022","1","0","0","0"
"1118","10/2/2022","12","0","0","0"
"1119","10/2/2022","9","0","0","0"
"1692","10/2/2022","15","6","3","0"
"1693","10/2/2022","20","6","4","0"
"1747","10/2/2022","15","15","15","0"
"1772","10/2/2022","0","0","1","0"
"1773","10/2/2022","11","6","1","0"
"1774","10/2/2022","6","0","3","0"
"1782","10/2/2022","20","21","22","0"
"1795","10/2/2022","9","0","9","0"
"1914","10/2/2022","10","6","0","0"
"1915","10/2/2022","6","0","1","0"
"1923","10/2/2022","9","6","1","0"
"1934","10/2/2022","6","5","5","0"
"1963","10/2/2022","49","12","8","0"
"1984","10/2/2022","8","6","2","0"
"2135","10/2/2022","11","6","3","0"
"2136","10/2/2022","9","0","1","0"
"2148","10/2/2022","12","8","1","0"
"2183","10/2/2022","19","6","0","0"
"2193","10/2/2022","14","12","12","0"
"2237","10/2/2022","11","6","4","0"
"2358","10/2/2022","24","8","3","0"
"2361","10/2/2022","11","7","3","0"
"2445","10/2/2022","10","0","3","0"
"2449","10/2/2022","7","0","2","0"
"2451","10/2/2022","26","20","10","0"
"2475","10/2/2022","7","0","0","0"
"2476","10/2/2022","7","0","1","0"
"2507","10/2/2022","1","0","0","0"
"2525","10/2/2022","9","0","3","0"
"2562","10/2/2022","19","6","2","0"
"2582","10/2/2022","3","4","0","0"
"2586","10/2/2022","11","12","12","0"
"2602","10/2/2022","16","8","3","0"
"2631","10/2/2022","7","0","1","0"
"2685","10/2/2022","0","0","0","0"
"2723","10/2/2022","12","8","1","0"
"2730","10/2/2022","10","0","2","0"
"2731","10/2/2022","10","6","2","0"
"2732","10/2/2022","13","0","1","0"
"2734","10/2/2022","9","8","2","0"
"2735","10/2/2022","10","8","1","0"
"2761","10/2/2022","10","10","12","0"
"2788","10/2/2022","10","12","10","0"
"2812","10/2/2022","6","0","1","0"
"2813","10/2/2022","6","0","2","0"
"2913","10/2/2022","3","0","2","0"
"2914","10/2/2022","8","0","0","0"
"3015","10/2/2022","15","8","1","0"
"3033","10/2/2022","5","0","0","0"
"3035","10/2/2022","2","0","1","0"
"4446","10/2/2022","6","6","7","0"
"12136","10/2/2022","11","12","11","0"
"12516","10/2/2022","8","0","2","0"
"12518","10/2/2022","17","10","8","0"
"12523","10/2/2022","12","8","4","0"
"16062","10/2/2022","7","0","4","0"
"16063","10/2/2022","5","0","3","0"
"16276","10/2/2022","12","0","1","0"
"19521","10/2/2022","11","8","1","0"
"20901","10/2/2022","5","0","0","0"
"20920","10/2/2022","14","0","0","0"
"75","10/3/2022","41","36","31","0"
"76","10/3/2022","37","40","26","0"
"99","10/3/2022","8","0","1","0"
"117","10/3/2022","0","0","0","0"
"118","10/3/2022","15","8","7","2"
"119","10/3/2022","4","0","1","0"
"120","10/3/2022","10","4","0","1"
"149","10/3/2022","2","0","0","0"
"184","10/3/2022","9","9","9","0"
"195","10/3/2022","28","30","20","0"
"218","10/3/2022","23","24","17","0"
"296","10/3/2022","12","6","8","0"
"300","10/3/2022","13","0","2","0"
"304","10/3/2022","14","6","3","0"
"317","10/3/2022","28","12","6","0"
"343","10/3/2022","4","0","3","0"
"373","10/3/2022","22","12","6","0"
"374","10/3/2022","17","0","4","0"
"388","10/3/2022","26","27","17","0"
"419","10/3/2022","29","12","6","0"
"420","10/3/2022","22","6","4","0"
"462","10/3/2022","15","8","9","0"
"519","10/3/2022","8","6","4","0"
"525","10/3/2022","11","5","1","0"
